Country Name,year,GDP,population
European Union,1962,427014890429.911,416670637.0
Fragile and conflict affected situations,1962,6340580854.39073,125620594.0
Finland,1962,6340580854.39073,4491443.0
Fiji,1962,122906434.957814,421577.0
France,1962,76313782251.6964,48119649.0
Faroe Islands,1962,182796536.499917,35570.0
"Micronesia, Fed. Sts.",1962,182796536.499917,47388.0
Gabon,1962,182796536.499917,509806.0
United Kingdom,1962,80601939635.2483,53250000.0
Georgia,1962,122906434.957814,3760300.0
Ghana,1962,1382515590.06942,7085464.0
Gibraltar,1962,1382515590.06942,24284.0
Guinea,1962,496947904.443033,3690664.0
"Gambia, The",1962,496947904.443033,383523.0
Guinea-Bissau,1962,496947904.443033,629969.0
Equatorial Guinea,1962,9122751.45318345,262590.0
Greece,1962,5327573509.09843,8448233.0
Grenada,1962,496947904.443033,92425.0
Greenland,1962,1143600000.0,35000.0
Guatemala,1962,1143600000.0,4464249.0
Guam,1962,1143600000.0,69604.0
Guyana,1962,194948375.430205,606285.0
High income,1962,1222345671585.34,802642237.0
"Hong Kong SAR, China",1962,1612346412.26475,3305200.0
Honduras,1962,387750000.0,2155652.0
Heavily indebted poor countries (HIPC),1962,16592539796.6373,170348129.0
Croatia,1962,299861478246.081,4202104.0
Haiti,1962,2510000000.0,4022593.0
Hungary,1962,40540339808.3477,10061734.0
IBRD only,1962,40540339808.3477,1971767956.0
IDA & IBRD total,1962,40540339808.3477,2373238349.0
IDA total,1962,40540339808.3477,401470393.0
IDA blend,1962,14315077320.0707,129235885.0
Indonesia,1962,41599070242.3094,92558005.0
IDA only,1962,41599070242.3094,272234508.0
Isle of Man,1962,41599070242.3094,48418.0
India,1962,41599070242.3094,467852537.0
Not classified,1962,2260349684.08625,2836050.0
Ireland,1962,2260349684.08625,2836050.0
"Iran, Islamic Rep.",1962,4693566416.43859,23071429.0
Iraq,1962,1954634836.18034,7674223.0
Iceland,1962,284916516.159537,182378.0
Israel,1962,2510000000.0,2293000.0
Italy,1962,50383891898.9911,50879450.0
Jamaica,1962,777712445.751085,1676250.0
Jordan,1962,60723018683.7333,1009733.0
Japan,1962,60723018683.7333,95832000.0
Kazakhstan,1962,868111400.014073,10532062.0
Kenya,1962,868111400.014073,8628972.0
Kyrgyz Republic,1962,660000008.571429,2333400.0
Cambodia,1962,660000008.571429,6028551.0
Kiribati,1962,12541562.1536487,43302.0
St. Kitts and Nevis,1962,12541562.1536487,50966.0
"Korea, Rep.",1962,2813933899.74577,26513030.0
Kuwait,1962,958598195.033967,338296.0
Latin America & Caribbean (excluding high income),1962,958598195.033967,195697709.0
Lao PDR,1962,958598195.033967,2221122.0
Lebanon,1962,299861478246.081,1925276.0
Liberia,1962,191861800.0,1170480.0
Libya,1962,546666677.777778,1550813.0
St. Lucia,1962,191861800.0,92084.0
Latin America & Caribbean,1962,3308912796.93487,232897323.0
Least developed countries: UN classification,1962,1464285714.28571,252264341.0
Low income,1962,1464285714.28571,174013498.0
Liechtenstein,1962,1464285714.28571,17290.0
Sri Lanka,1962,1464285714.28571,10352188.0
Lower middle income,1962,294244080431.832,978033376.0
Low & middle income,1962,294244080431.832,2323867572.0
Lesotho,1962,41859162.8167437,882170.0
Late-demographic dividend,1962,741509480.796284,1114283229.0
Lithuania,1962,741509480.796284,2863350.0
Luxembourg,1962,741509480.796284,320750.0
Latvia,1962,2379606422.29029,2181586.0
"Macao SAR, China",1962,2379606422.29029,176188.0
St. Martin (French part),1962,2379606422.29029,4566.0
Morocco,1962,2379606422.29029,13094818.0
Monaco,1962,739286906.851553,23039.0
Moldova,1962,29742715121.1097,2664000.0
Madagascar,1962,739286906.851553,5352503.0
Maldives,1962,1464285714.28571,94938.0
Middle East & North Africa,1962,15200000000.0,111385940.0
Mexico,1962,15200000000.0,40649588.0
Marshall Islands,1962,280584890833.076,15547.0
Middle income,1962,280584890833.076,2149854074.0
"Macedonia, FYR",1962,29742715121.1097,1527111.0
Mali,1962,29742715121.1097,5381368.0
Malta,1962,29742715121.1097,323900.0
Myanmar,1962,29742715121.1097,21898020.0
Middle East & North Africa (excluding high income),1962,29742715121.1097,103147177.0
Montenegro,1962,29742715121.1097,502558.0
Mongolia,1962,29742715121.1097,1011324.0
Northern Mariana Islands,1962,29742715121.1097,10499.0
Mozambique,1962,1464285714.28571,7699139.0
Mauritania,1962,111148585.592131,909174.0
Mauritius,1962,1464285714.28571,700349.0
Malawi,1962,183116337.673247,3784439.0
Malaysia,1962,2001502678.6881,8692815.0
North America,1962,647173002027.413,205198600.0
Namibia,1962,647173002027.413,632654.0
New Caledonia,1962,647173002027.413,83400.0
Niger,1962,531736599.930736,3588156.0
Nigeria,1962,4909302953.94092,47029140.0
Nicaragua,1962,4233095590.0882,1886562.0
Netherlands,1962,14647057370.1418,11805689.0
Norway,1962,6066976682.67364,3638918.0
Nepal,1962,574091101.194382,10384204.0
Nauru,1962,574091101.194382,4948.0
New Zealand,1962,6077496267.76294,2482000.0
OECD members,1962,1217229030774.16,811972766.0
Oman,1962,4233095590.0882,578824.0
Other small states,1962,1464285714.28571,9539303.0
Pakistan,1962,4233095590.0882,47119361.0
Panama,1962,652120900.0,1202373.0
Peru,1962,3286773187.87687,10650667.0
Philippines,1962,4399827767.96704,28081231.0
Palau,1962,261184037.372301,10151.0
Papua New Guinea,1962,261184037.372301,2094687.0
Poland,1962,9524445571.96773,30308500.0
Pre-demographic dividend,1962,9524445571.96773,197466057.0
Puerto Rico,1962,2094400000.0,2450322.0
"Korea, Dem. People’s Rep.",1962,3668222357.65702,11871712.0
Portugal,1962,3668222357.65702,8993985.0
Paraguay,1962,183116337.673247,2005337.0
West Bank and Gaza,1962,183116337.673247,3784439.0
Pacific island small states,1962,4233095590.0882,924221.0
Post-demographic dividend,1962,1190807027165.54,774970556.0
French Polynesia,1962,29742715121.1097,83651.0
Qatar,1962,29754504559.001,56263.0
Romania,1962,52999806737.8364,18676550.0
Russian Federation,1962,125000008.0,122591000.0
Rwanda,1962,125000008.0,3050604.0
South Asia,1962,52999806737.8363,596413939.0
Saudi Arabia,1962,1541666666.66667,4362864.0
Sudan,1962,1541666666.66667,8004121.0
Senegal,1962,857425916.243935,3386863.0
Singapore,1962,825885273.748857,1750200.0
Solomon Islands,1962,342721579.817636,125064.0
Sierra Leone,1962,342721579.817636,2363013.0
El Salvador,1962,29754504559.001,2927857.0
San Marino,1962,29754504559.001,16199.0
Somalia,1962,29754504559.001,2874190.0
Serbia,1962,29754504559.001,3069913.0
Sub-Saharan Africa (excluding high income),1962,29742715121.1097,239603097.0
South Sudan,1962,29754504559.001,3069913.0
Sub-Saharan Africa,1962,29754504559.001,239647139.0
Small states,1962,191861800.0,14821270.0
Sao Tome and Principe,1962,103500000.0,64432.0
Suriname,1962,103500000.0,306328.0
Slovak Republic,1962,17511477311.4463,4238188.0
Slovenia,1962,17511477311.4463,1603649.0
Sweden,1962,17511477311.4463,7561588.0
Swaziland,1962,45927061.4587708,365636.0
Sint Maarten (Dutch part),1962,12642026.5718964,44042.0
Seychelles,1962,12642026.5718964,44042.0
Syrian Arab Republic,1962,1110565863.53737,4875422.0
Turks and Caicos Islands,1962,357635713.876922,5763.0
Chad,1962,357635713.876922,3121216.0
East Asia & Pacific (IDA & IBRD countries),1962,64423893696.9333,893563282.0
Europe & Central Asia (IDA & IBRD countries),1962,191861800.0,318070294.0
Togo,1962,132237441.630863,1612755.0
Thailand,1962,3308912796.93487,29081034.0
Tajikistan,1962,3308912796.93487,2236559.0
Turkmenistan,1962,3308912796.93487,1715408.0
Latin America & the Caribbean (IDA & IBRD countries),1962,3308912796.93487,222396518.0
Timor-Leste,1962,52999806737.8364,518107.0
Middle East & North Africa (IDA & IBRD countries),1962,52999806737.8364,103147177.0
Tonga,1962,52999806737.8364,66259.0
South Asia (IDA & IBRD),1962,52999806737.8364,596413939.0
Sub-Saharan Africa (IDA & IBRD countries),1962,29754504559.001,239647139.0
Trinidad and Tobago,1962,619319197.340022,880023.0
Tunisia,1962,8922222222.22222,4303131.0
Turkey,1962,8922222222.22222,28832805.0
Tuvalu,1962,449012578.616352,6389.0
Tanzania,1962,449012578.616352,10683906.0
Uganda,1962,449012578.616352,7240174.0
Ukraine,1962,180765550449.62,43749470.0
Upper middle income,1962,180765550449.62,1171820698.0
Uruguay,1962,1710004407.22785,2603887.0
United States,1962,605100000000.0,186538000.0
Uzbekistan,1962,14524878.959342,9138097.0
St. Vincent and the Grenadines,1962,14524878.959342,83206.0
"Venezuela, RB",1962,10022000000.0,8790589.0
British Virgin Islands,1962,36900000.0,8298.0
Virgin Islands (U.S.),1962,36900000.0,35000.0
Vietnam,1962,1509012049443.82,34684165.0
Vanuatu,1962,1509012049443.82,67808.0
World,1962,1509012049443.82,3126509809.0
Samoa,1962,8497830043.39913,115788.0
Kosovo,1962,8497830043.39913,994000.0
"Yemen, Rep.",1962,8497830043.39913,5351799.0
South Africa,1962,8497830043.39913,18401608.0
Zambia,1962,693142857.142857,3240587.0
Zimbabwe,1962,1117601600.0,3999419.0
Aruba,1963,751111191.111111,56695.0
Afghanistan,1963,751111191.111111,9533954.0
Angola,1963,21501847911.3003,5980417.0
Albania,1963,21501847911.3003,1762621.0
Andorra,1963,21501847911.3003,16412.0
Arab World,1963,21501847911.3003,100411076.0
United Arab Emirates,1963,21501847911.3003,125566.0
Argentina,1963,21501847911.3003,21621840.0
Armenia,1963,21501847911.3003,2077575.0
American Samoa,1963,21501847911.3003,21882.0
Antigua and Barbuda,1963,21501847911.3003,58294.0
Australia,1963,21501847911.3003,10950000.0
Austria,1963,8374175257.73075,7175811.0
Azerbaijan,1963,553792840150.805,4315128.0
Burundi,1963,232749998.0,2949926.0
Belgium,1963,14260017387.0492,9289770.0
Benin,1963,253927646.475909,2542859.0
Burkina Faso,1963,394040749.12567,5027821.0
Bangladesh,1963,5319458351.16235,52532417.0
Bulgaria,1963,237745098.039216,8078145.0
Bahrain,1963,237745098.039216,178140.0
"Bahamas, The",1963,237745098.039216,127333.0
Bosnia and Herzegovina,1963,33749405.0118998,3417574.0
Belarus,1963,33749405.0118998,8437232.0
Belize,1963,33749405.0118998,100164.0
Bermuda,1963,96366652.3069165,47700.0
Bolivia,1963,721142957.311474,3913395.0
Brazil,1963,14260017387.0492,78854019.0
Barbados,1963,14260017387.0492,233587.0
Brunei Darussalam,1963,14260017387.0492,93576.0
Bhutan,1963,751111191.111111,240778.0
Botswana,1963,38091150.566196,565353.0
Central African Republic,1963,129379097.888958,1585763.0
Canada,1963,44657169109.224,18964000.0
Central Europe and the Baltics,1963,13063643795.7884,93845749.0
Switzerland,1963,13063643795.7884,5694247.0
Channel Islands,1963,5668187500.0,112595.0
Chile,1963,5668187500.0,8247415.0
China,1963,50706799902.5103,682335000.0
Cote d'Ivoire,1963,761047045.830402,3996941.0
Cameroon,1963,723624365.288138,5520332.0
"Congo, Dem. Rep.",1963,172233430.871484,16461930.0
"Congo, Rep.",1963,172233430.871484,1121735.0
Colombia,1963,4838841455.55556,18033550.0
Comoros,1963,511902136.809973,200372.0
Cabo Verde,1963,511902136.809973,216908.0
Costa Rica,1963,511902136.809973,1484510.0
Caribbean small states,1963,2309955103.30423,4436804.0
Cuba,1963,8316692385.77386,7618354.0
Curacao,1963,8316692385.77386,130860.0
Cayman Islands,1963,8316692385.77386,8227.0
Cyprus,1963,8316692385.77386,577913.0
Czech Republic,1963,8316692385.77386,9670685.0
Germany,1963,8316692385.77386,74714353.0
Djibouti,1963,8316692385.77386,100628.0
Dominica,1963,8316692385.77386,62918.0
Denmark,1963,8316692385.77386,4684483.0
Dominican Republic,1963,940799900.0,3638628.0
Algeria,1963,2703014867.32834,11985136.0
East Asia & Pacific (excluding high income),1963,69906305725.8731,928641158.0
Early-demographic dividend,1963,161984515599.356,1051414973.0
East Asia & Pacific,1963,175490936485.658,1083802299.0
Europe & Central Asia (excluding high income),1963,44657169109.224,287888914.0
Europe & Central Asia,1963,553792840150.805,690962675.0
Ecuador,1963,1038389642.31418,4953733.0
"Egypt, Arab Rep.",1963,1540797516.79469,29281250.0
Euro area,1963,336397359782.271,272876447.0
Eritrea,1963,19074913947.7196,1508273.0
Spain,1963,19074913947.7196,31296651.0
Estonia,1963,470414635948.276,1258857.0
Ethiopia,1963,470414635948.276,23798429.0
European Union,1963,470414635948.276,420393293.0
Fragile and conflict affected situations,1963,6885920328.66187,128621853.0
Finland,1963,6885920328.66187,4523309.0
Fiji,1963,129454728.623599,436208.0
France,1963,85551113767.3727,48803680.0
Faroe Islands,1963,154480244.246828,36014.0
"Micronesia, Fed. Sts.",1963,154480244.246828,48876.0
Gabon,1963,154480244.246828,516265.0
United Kingdom,1963,85443766670.4279,53650000.0
Georgia,1963,1316004768911.53,3816100.0
Ghana,1963,1540797516.79469,7303432.0
Gibraltar,1963,5949478034.88751,24848.0
Guinea,1963,5949478034.88751,3749505.0
"Gambia, The",1963,5949478034.88751,389072.0
Guinea-Bissau,1963,5949478034.88751,636586.0
Equatorial Guinea,1963,10840095.1283649,266598.0
Greece,1963,5949478034.88751,8479625.0
Grenada,1963,1935298266.45384,93350.0
Greenland,1963,1935298266.45384,36400.0
Guatemala,1963,1262800000.0,4595510.0
Guam,1963,1262800000.0,71286.0
Guyana,1963,175756868.692761,622575.0
High income,1963,1316004768911.53,812955277.0
"Hong Kong SAR, China",1963,1935298266.45384,3420900.0
Honduras,1963,410200000.0,2216707.0
Heavily indebted poor countries (HIPC),1963,17840018853.7668,174502178.0
Croatia,1963,340061650.119898,4231408.0
Haiti,1963,340061650.119898,4103730.0
Hungary,1963,43026206694.3343,10087947.0
IBRD only,1963,43026206694.3343,2017341249.0
IDA & IBRD total,1963,43026206694.3343,2428869004.0
IDA total,1963,43026206694.3343,411527755.0
IDA blend,1963,15141028392.5891,132460233.0
Indonesia,1963,47776000900.0302,95055665.0
IDA only,1963,47776000900.0302,279067522.0
Isle of Man,1963,47776000900.0302,48800.0
India,1963,47776000900.0302,477527970.0
Not classified,1963,2430843768.44553,2852650.0
Ireland,1963,2430843768.44553,2852650.0
"Iran, Islamic Rep.",1963,4928628018.38989,23680432.0
Iraq,1963,1978437692.5231,7888914.0
Iceland,1963,340061650.119898,185653.0
Israel,1963,2992333333.33333,2379000.0
Italy,1963,57710743059.8341,51252000.0
Jamaica,1963,826690466.190676,1703395.0
Jordan,1963,69498131797.3333,1049302.0
Japan,1963,69498131797.3333,96812000.0
Kazakhstan,1963,926589348.572953,10913552.0
Kenya,1963,926589348.572953,8908422.0
Kyrgyz Republic,1963,728571437.142857,2413700.0
Cambodia,1963,728571437.142857,6183747.0
Kiribati,1963,12833226.3897801,44363.0
St. Kitts and Nevis,1963,12833226.3897801,50525.0
"Korea, Rep.",1963,3988246108.63888,27261747.0
Kuwait,1963,340061650.119898,379891.0
Latin America & Caribbean (excluding high income),1963,340061650.119898,201536793.0
Lao PDR,1963,340061650.119898,2273349.0
Lebanon,1963,340061650.119898,1984980.0
Liberia,1963,200229600.0,1196890.0
Libya,1963,13063643795.7884,1607171.0
St. Lucia,1963,200229600.0,93399.0
Latin America & Caribbean,1963,13063643795.7884,239401268.0
Least developed countries: UN classification,1963,59871398802.7906,258352723.0
Low income,1963,1550840336.13445,177950312.0
Liechtenstein,1963,1550840336.13445,17718.0
Sri Lanka,1963,1550840336.13445,10597520.0
Lower middle income,1963,323479862305.519,1000820431.0
Low & middle income,1963,323479862305.519,2378831151.0
Lesotho,1963,47039059.2188156,898647.0
Late-demographic dividend,1963,791140595.772755,1140272235.0
Lithuania,1963,791140595.772755,2898950.0
Luxembourg,1963,791140595.772755,324100.0
Latvia,1963,2657247327.3392,2210919.0
"Macao SAR, China",1963,2657247327.3392,184250.0
St. Martin (French part),1963,2657247327.3392,4656.0
Morocco,1963,2657247327.3392,13478232.0
Monaco,1963,759345862.971331,23168.0
Moldova,1963,759345862.971331,2721000.0
Madagascar,1963,759345862.971331,5486319.0
Maldives,1963,113797356.814074,97584.0
Middle East & North Africa,1963,16960000000.0,114471415.0
Mexico,1963,16960000000.0,41939880.0
Marshall Islands,1963,308878882516.252,16114.0
Middle income,1963,308878882516.252,2200880839.0
"Macedonia, FYR",1963,59871398802.7906,1547450.0
Mali,1963,59871398802.7906,5441613.0
Malta,1963,59871398802.7906,322550.0
Myanmar,1963,59871398802.7906,22371902.0
Middle East & North Africa (excluding high income),1963,59871398802.7906,105914391.0
Montenegro,1963,59871398802.7906,513409.0
Mongolia,1963,59871398802.7906,1042383.0
Northern Mariana Islands,1963,59871398802.7906,10667.0
Mozambique,1963,59871398802.7906,7862072.0
Mauritania,1963,113797356.814074,936016.0
Mauritius,1963,59871398802.7906,718861.0
Malawi,1963,190816183.676326,3872118.0
Malaysia,1963,2510126747.68065,8974084.0
North America,1963,683353535761.531,208253700.0
Namibia,1963,15891241386.291,648661.0
New Caledonia,1963,15891241386.291,85700.0
Niger,1963,586294879.4719,3693866.0
Nigeria,1963,5165489010.2198,48032246.0
Nicaragua,1963,5165489010.2198,1943590.0
Netherlands,1963,15891241386.291,11965966.0
Norway,1963,6510239502.76489,3666537.0
Nepal,1963,496947904.443033,10552267.0
Nauru,1963,6510239502.76489,5228.0
New Zealand,1963,6638937283.13963,2531800.0
OECD members,1963,1311830446647.01,822892098.0
Oman,1963,15891241386.291,593501.0
Other small states,1963,1281958785368.75,9715748.0
Pakistan,1963,4540529105.41789,48309315.0
Panama,1963,722784500.0,1238823.0
Peru,1963,3600957771.15299,10961540.0
Philippines,1963,4875309866.34017,29016771.0
Palau,1963,275968039.487715,10378.0
Papua New Guinea,1963,275968039.487715,2139303.0
Poland,1963,10099336681.7229,30712000.0
Pre-demographic dividend,1963,10099336681.7229,202169074.0
Puerto Rico,1963,2333600000.0,2504530.0
"Korea, Dem. People’s Rep.",1963,3905734459.72693,12065468.0
Portugal,1963,3905734459.72693,9030355.0
Paraguay,1963,2510126747.68065,2058915.0
West Bank and Gaza,1963,2510126747.68065,955101.0
Pacific island small states,1963,2510126747.68065,955101.0
Post-demographic dividend,1963,1281958785368.75,784274508.0
French Polynesia,1963,13063643795.7884,86837.0
Qatar,1963,59871398802.7906,61717.0
Romania,1963,31953130738.618,18797850.0
Russian Federation,1963,59871398802.7906,123960000.0
Rwanda,1963,128000000.0,3102972.0
South Asia,1963,59871398802.7905,609391805.0
Saudi Arabia,1963,1568333333.33333,4516659.0
Sudan,1963,1568333333.33333,8248812.0
Senegal,1963,886387156.125059,3481745.0
Singapore,1963,917222004.442702,1795000.0
Solomon Islands,1963,348546952.134368,128866.0
Sierra Leone,1963,348546952.134368,2398414.0
El Salvador,1963,31940070475.652,3015887.0
San Marino,1963,31940070475.652,16621.0
Somalia,1963,31940070475.652,2936443.0
Serbia,1963,31940070475.652,245458090.0
